WBAN,USAF,YR--MODAHRMN,DIR,SPD,GUS,CLG,SKC,L,M,H,VSB,MW,MW.1,MW.2,MW.3,AW,AW.1,AW.2,AW.3,W,TEMP,DEWP,SLP,ALT,STP,MAX,MIN,PCP01,PCP06,PCP24,PCPXX,SD
99999,29980,201707011300,79.00,12.00,20.00,33.00,BKN,,,,31.20,,,,,0.00,,,,,56.00,48.00,1003.80,,1000.80,,,,,,,0.00
99999,29980,201707011400,75.00,14.00,26.00,30.00,BKN,,,,31.20,,,,,0.00,,,,,57.00,48.00,1003.90,,1000.90,,,,,,,0.00
99999,29980,201707011500,70.00,13.00,,,BKN,,,,10.00,,,,,0.00,,,,,56.00,49.00,1004.00,,1001.00,,,,,,,
99999,29980,201707011600,58.00,16.00,27.00,18.00,BKN,,,,31.20,,,,,0.00,,,,,58.00,49.00,1003.80,,1000.80,,,,,,,0.00
99999,29980,201707011700,60.00,15.00,26.00,18.00,BKN,,,,9.20,,,,,52.00,,,,,57.00,51.00,1003.70,,1000.70,,,,,,,0.00
99999,29980,201707011800,61.00,13.00,21.00,25.00,BKN,,,,13.40,,,,,81.00,,,,8.00,56.00,52.00,1003.40,,1000.40,59.00,56.00,0.00,,,,0.00
99999,29980,201707011900,68.00,8.00,13.00,25.00,BKN,,,,31.20,,,,,61.00,,,,,56.00,51.00,1003.20,,1000.20,,,,,,,0.00
99999,29980,201707012000,42.00,10.00,15.00,25.00,BKN,,,,31.20,,,,,23.00,,,,,57.00,52.00,1003.00,,1000.00,,,,,,,0.00
99999,29980,201707012100,60.00,11.00,,,BKN,,,,31.20,,,,,22.00,,,,,58.00,51.00,1002.80,,999.80,,,,,,,
99999,29980,201707012200,54.00,12.00,22.00,19.00,BKN,,,,31.20,,,,,0.00,,,,,58.00,51.00,1002.50,,999.50,,,,,,,0.00
99999,29980,201707012300,54.00,13.00,19.00,22.00,BKN,,,,31.20,,,,,23.00,,,,,59.00,51.00,1002.40,,999.30,,,,,,,0.00
99999,29980,201707020000,54.00,13.00,21.00,20.00,BKN,,,,31.20,,,,,0.00,,,,8.00,59.00,51.00,1002.20,,999.20,,,,,,,0.00
99999,29980,201707020100,57.00,13.00,22.00,20.00,OVC,,,,31.20,,,,,0.00,,,,,59.00,51.00,1002.10,,999.10,,,,,,,0.00
99999,29980,201707020200,56.00,13.00,25.00,21.00,OVC,,,,31.20,,,,,0.00,,,,,59.00,51.00,1001.80,,998.80,,,,,,,0.00
99999,29980,201707020300,60.00,11.00,,,OVC,,,,31.20,,,,,0.00,,,,,59.00,51.00,1001.80,,998.80,,,,,,,
99999,29980,201707020400,57.00,14.00,23.00,20.00,OVC,,,,31.20,,,,,0.00,,,,,59.00,51.00,1001.80,,998.80,,,,,,,0.00
99999,29980,201707020500,53.00,14.00,23.00,23.00,OVC,,,,31.20,,,,,0.00,,,,,59.00,51.00,1002.00,,999.00,,,,,,,0.00
99999,29980,201707020600,69.00,15.00,26.00,32.00,OVC,,,,30.30,,,,,0.00,,,,0.00,59.00,50.00,1002.10,,999.10,60.00,56.00,0.00,,,,0.00
99999,29980,201707020700,76.00,14.00,24.00,34.00,OVC,,,,24.80,,,,,0.00,,,,,60.00,49.00,1002.60,,999.60,,,,,,,0.00
99999,29980,201707020800,68.00,17.00,31.00,,BKN,,,,23.80,,,,,0.00,,,,,62.00,48.00,1002.80,,999.80,,,,,,,0.00
99999,29980,201707020900,70.00,16.00,,,BKN,,,,25.00,,,,,0.00,,,,,63.00,48.00,1003.00,,1000.00,,,,,,,
99999,29980,201707021000,81.00,22.00,33.00,722.00,SCT,,,,22.90,,,,,0.00,,,,,64.00,47.00,1003.10,,1000.20,,,,,,,0.00
99999,29980,201707021100,84.00,18.00,27.00,722.00,CLR,,,,26.30,,,,,0.00,,,,,65.00,49.00,1003.10,,1000.10,,,,,,,0.00
99999,29980,201707021200,84.00,17.00,26.00,722.00,CLR,,,,23.10,,,,,0.00,,,,0.00,65.00,47.00,1003.00,,1000.10,,,,,,,0.00
99999,29980,201707021300,79.00,13.00,22.00,722.00,SCT,,,,26.50,,,,,0.00,,,,,66.00,48.00,1003.30,,1000.30,,,,,,,0.00
99999,29980,201707021400,94.00,11.00,19.00,722.00,CLR,,,,28.00,,,,,0.00,,,,,66.00,47.00,1003.10,,1000.20,,,,,,,0.00
99999,29980,201707021500,90.00,13.00,,,,,,,25.00,,,,,0.00,,,,,65.00,47.00,1003.10,,1000.10,,,,,,,
99999,29980,201707021600,96.00,9.00,13.00,722.00,CLR,,,,31.20,,,,,0.00,,,,,65.00,47.00,1002.90,,999.90,,,,,,,0.00
99999,29980,201707021700,89.00,10.00,14.00,722.00,CLR,,,,31.20,,,,,0.00,,,,,64.00,48.00,1002.70,,999.80,,,,,,,0.00
99999,29980,201707021800,88.00,7.00,12.00,722.00,CLR,,,,30.70,,,,,0.00,,,,0.00,62.00,48.00,1002.80,,999.80,67.00,60.00,0.00,,,,0.00
99999,29980,201707021900,82.00,5.00,,722.00,CLR,,,,30.90,,,,,0.00,,,,,60.00,49.00,1002.70,,999.80,,,,,,,0.00
99999,29980,201707022000,73.00,5.00,,110.00,BKN,,,,31.20,,,,,0.00,,,,,60.00,49.00,1002.60,,999.60,,,,,,,0.00
99999,29980,201707022100,120.00,4.00,,,OVC,,,,31.20,,,,,0.00,,,,,59.00,49.00,1002.80,,999.80,,,,,,,
99999,29980,201707022200,94.00,5.00,,55.00,OVC,,,,31.20,,,,,0.00,,,,,59.00,50.00,1002.80,,999.80,,,,,,,0.00
99999,29980,201707022300,89.00,6.00,,55.00,OVC,,,,31.20,,,,,0.00,,,,,58.00,50.00,1002.70,,999.70,,,,,,,0.00
99999,29980,201707030000,92.00,5.00,,50.00,OVC,,,,31.20,,,,,0.00,,,,0.00,58.00,51.00,1002.70,,999.60,,,,,,,0.00
99999,29980,201707030100,98.00,6.00,,50.00,OVC,,,,31.20,,,,,0.00,,,,,57.00,51.00,1002.50,,999.50,,,,,,,0.00
99999,29980,201707030200,96.00,4.00,,50.00,OVC,,,,31.20,,,,,0.00,,,,,57.00,52.00,1002.30,,999.30,,,,,,,0.00
99999,29980,201707030300,90.00,4.00,,,BKN,,,,31.20,,,,,0.00,,,,,57.00,52.00,1002.30,,999.30,,,,,,,
99999,29980,201707030400,126.00,5.00,,44.00,BKN,,,,24.40,,,,,0.00,,,,,58.00,52.00,1002.40,,999.40,,,,,,,0.00
99999,29980,201707030500,118.00,7.00,,43.00,OVC,,,,22.00,,,,,0.00,,,,,58.00,53.00,1002.40,,999.40,,,,,,,0.00
99999,29980,201707030600,136.00,6.00,,27.00,BKN,,,,22.00,,,,,0.00,,,,0.00,59.00,54.00,1002.50,,999.50,62.00,57.00,0.00,,,,0.00
99999,29980,201707030700,169.00,11.00,14.00,4.00,OVC,,,,3.50,,,,,52.00,,,,,57.00,54.00,1002.90,,999.90,,,,,,,0.00
99999,29980,201707030800,195.00,6.00,,2.00,BKN,,,,2.20,,,,,62.00,,,,,56.00,54.00,1003.20,,1000.20,,,,,,,0.00
99999,29980,201707030900,140.00,4.00,,,BKN,,,,6.20,,,,,81.00,,,,,58.00,56.00,1003.40,,1000.40,,,,,,,
99999,29980,201707031000,195.00,8.00,12.00,3.00,BKN,,,,11.80,,,,,23.00,,,,,58.00,55.00,1003.80,,1000.80,,,,,,,0.00
99999,29980,201707031100,185.00,7.00,11.00,5.00,BKN,,,,12.80,,,,,0.00,,,,,59.00,55.00,1004.10,,1001.00,,,,,,,0.00
99999,29980,201707031200,192.00,8.00,13.00,,BKN,,,,13.40,,,,,0.00,,,,8.00,58.00,54.00,1004.30,,1001.30,,,,,,,0.00
99999,29980,201707031300,207.00,14.00,20.00,60.00,BKN,,,,16.70,,,,,0.00,,,,,64.00,53.00,1004.10,,1001.10,,,,,,,0.00
99999,29980,201707031400,211.00,16.00,23.00,722.00,SCT,,,,19.00,,,,,0.00,,,,,62.00,50.00,1004.30,,1001.30,,,,,,,0.00
99999,29980,201707031600,206.00,17.00,26.00,722.00,CLR,,,,18.60,,,,,0.00,,,,,61.00,50.00,1004.40,,1001.40,,,,,,,0.00
99999,29980,201707031700,224.00,16.00,23.00,722.00,SCT,,,,22.30,,,,,0.00,,,,,59.00,49.00,1004.60,,1001.60,,,,,,,0.00
99999,29980,201707031800,215.00,13.00,21.00,722.00,CLR,,,,22.90,,,,,0.00,,,,0.00,58.00,48.00,1004.60,,1001.60,64.00,56.00,0.00,,,,0.00
99999,29980,201707031900,205.00,11.00,15.00,722.00,CLR,,,,19.40,,,,,0.00,,,,,56.00,47.00,1004.60,,1001.50,,,,,,,0.00
99999,29980,201707032000,200.00,8.00,12.00,722.00,CLR,,,,23.30,,,,,0.00,,,,,55.00,48.00,1004.60,,1001.60,,,,,,,0.00
99999,29980,201707032100,200.00,9.00,,,,,,,21.90,,,,,0.00,,,,,54.00,48.00,1004.50,,1001.50,,,,,,,
99999,29980,201707032200,187.00,12.00,19.00,722.00,CLR,,,,23.60,,,,,0.00,,,,,55.00,49.00,1004.50,,1001.40,,,,,,,0.00
99999,29980,201707032300,181.00,11.00,18.00,722.00,SCT,,,,18.50,,,,,0.00,,,,,55.00,49.00,1004.20,,1001.20,,,,,,,0.00
99999,29980,201707040000,195.00,13.00,21.00,722.00,CLR,,,,12.50,,,,,0.00,,,,0.00,54.00,50.00,1003.90,,1000.90,,,,,,,0.00
99999,29980,201707040100,198.00,12.00,16.00,722.00,CLR,,,,9.70,,,,,0.00,,,,,53.00,51.00,1003.70,,1000.60,,,,,,,0.00
99999,29980,201707040200,192.00,11.00,20.00,,BKN,,,,11.20,,,,,0.00,,,,,54.00,52.00,1003.50,,1000.50,,,,,,,0.00
99999,29980,201707040300,200.00,11.00,,,BKN,,,,11.20,,,,,0.00,,,,,54.00,52.00,1003.50,,1000.50,,,,,,,
99999,29980,201707040400,192.00,13.00,20.00,5.00,BKN,,,,12.30,,,,,0.00,,,,,56.00,52.00,1003.40,,1000.30,,,,,,,0.00
99999,29980,201707040500,194.00,11.00,17.00,722.00,SCT,,,,17.30,,,,,0.00,,,,,58.00,52.00,1003.50,,1000.50,,,,,,,0.00
99999,29980,201707040600,197.00,11.00,19.00,722.00,SCT,,,,15.60,,,,,0.00,,,,0.00,58.00,52.00,1003.50,,1000.40,60.00,53.00,0.00,,,,0.00
99999,29980,201707040700,187.00,16.00,24.00,722.00,SCT,,,,17.60,,,,,0.00,,,,,59.00,52.00,1003.70,,1000.70,,,,,,,0.00
99999,29980,201707040800,181.00,14.00,21.00,722.00,SCT,,,,22.00,,,,,0.00,,,,,60.00,53.00,1003.90,,1000.90,,,,,,,0.00
99999,29980,201707040900,190.00,20.00,,722.00,SCT,,,,25.00,,,,,0.00,,,,,60.00,51.00,1003.90,,1000.90,,,,,,,
99999,29980,201707041000,193.00,15.00,25.00,7.00,BKN,,,,18.00,,,,,0.00,,,,,57.00,51.00,1003.90,,1000.90,,,,,,,0.00
99999,29980,201707041100,205.00,16.00,23.00,722.00,SCT,,,,24.10,,,,,0.00,,,,,60.00,52.00,1003.70,,1000.70,,,,,,,0.00
99999,29980,201707041200,191.00,17.00,25.00,722.00,SCT,,,,24.80,,,,,0.00,,,,0.00,61.00,52.00,1003.90,,1000.90,,,,,,,0.00
99999,29980,201707041300,193.00,16.00,22.00,722.00,CLR,,,,22.50,,,,,0.00,,,,,63.00,51.00,1003.90,,1000.90,,,,,,,0.00
99999,29980,201707041400,211.00,13.00,21.00,26.00,BKN,,,,21.40,,,,,0.00,,,,,62.00,51.00,1003.90,,1000.90,,,,,,,0.00
99999,29980,201707041500,200.00,9.00,,,BKN,,,,28.10,,,,,0.00,,,,,61.00,50.00,1004.10,,1001.10,,,,,,,
99999,29980,201707041600,214.00,13.00,18.00,722.00,SCT,,,,31.20,,,,,0.00,,,,,58.00,49.00,1004.20,,1001.20,,,,,,,0.00
99999,29980,201707041700,250.00,14.00,20.00,24.00,BKN,,,,31.20,,,,,0.00,,,,,58.00,48.00,1004.30,,1001.30,,,,,,,0.00
99999,29980,201707041800,224.00,9.00,14.00,19.00,OVC,,,,31.20,,,,,0.00,,,,0.00,57.00,49.00,1004.60,,1001.50,65.00,56.00,0.00,,,,0.00
99999,29980,201707041900,246.00,9.00,15.00,16.00,OVC,,,,31.20,,,,,0.00,,,,,56.00,49.00,1004.80,,1001.80,,,,,,,0.00
99999,29980,201707042000,244.00,11.00,14.00,15.00,OVC,,,,31.20,,,,,0.00,,,,,56.00,49.00,1004.80,,1001.80,,,,,,,0.00
99999,29980,201707042100,230.00,7.00,,,OVC,,,,31.20,,,,,23.00,,,,,54.00,51.00,1004.80,,1001.80,,,,,,,
99999,29980,201707042200,224.00,7.00,13.00,8.00,OVC,,,,28.30,,,,,0.00,,,,,55.00,51.00,1004.70,,1001.70,,,,,,,0.00
99999,29980,201707042300,243.00,10.00,15.00,7.00,OVC,,,,21.50,,,,,0.00,,,,,55.00,51.00,1004.50,,1001.40,,,,,,,0.00
99999,29980,201707050000,244.00,10.00,15.00,9.00,OVC,,,,29.70,,,,,0.00,,,,8.00,55.00,52.00,1004.40,,1001.30,,,,,,,0.00
99999,29980,201707050100,258.00,10.00,14.00,9.00,BKN,,,,8.90,,,,,61.00,,,,,55.00,52.00,1004.40,,1001.40,,,,,,,0.00
99999,29980,201707050200,273.00,10.00,14.00,8.00,BKN,,,,23.20,,,,,23.00,,,,,55.00,53.00,1004.50,,1001.50,,,,,,,0.00
99999,29980,201707050300,270.00,11.00,,,OVC,,,,25.00,,,,,0.00,,,,,55.00,53.00,1004.80,,1001.80,,,,,,,
99999,29980,201707050400,266.00,11.00,19.00,8.00,OVC,,,,18.20,,,,,0.00,,,,,55.00,52.00,1005.10,,1002.10,,,,,,,0.00
99999,29980,201707050500,284.00,12.00,23.00,9.00,BKN,,,,31.20,,,,,0.00,,,,,55.00,51.00,1005.40,,1002.40,,,,,,,0.00
99999,29980,201707050600,295.00,13.00,20.00,16.00,BKN,,,,28.90,,,,,0.00,,,,6.00,56.00,49.00,1005.80,,1002.80,57.00,54.00,0.00,,,,0.00
99999,29980,201707050700,290.00,11.00,20.00,17.00,BKN,,,,29.00,,,,,0.00,,,,,56.00,50.00,1006.20,,1003.20,,,,,,,0.00
99999,29980,201707050800,290.00,11.00,21.00,21.00,BKN,,,,31.20,,,,,0.00,,,,,58.00,48.00,1006.70,,1003.70,,,,,,,0.00
99999,29980,201707050900,290.00,13.00,,,BKN,,,,31.20,,,,,0.00,,,,,58.00,46.00,1006.90,,1003.90,,,,,,,
99999,29980,201707051000,298.00,13.00,21.00,50.00,BKN,,,,30.70,,,,,0.00,,,,,60.00,45.00,1007.10,,1004.10,,,,,,,0.00
99999,29980,201707051100,280.00,9.00,18.00,50.00,BKN,,,,22.70,,,,,0.00,,,,,63.00,46.00,1007.40,,1004.40,,,,,,,0.00
99999,29980,201707051200,274.00,9.00,17.00,,BKN,,,,30.00,,,,,0.00,,,,0.00,64.00,44.00,1007.50,,1004.50,,,,,,,0.00
99999,29980,201707051300,264.00,9.00,17.00,46.00,BKN,,,,30.50,,,,,0.00,,,,,63.00,45.00,1007.60,,1004.60,,,,,,,0.00
99999,29980,201707051400,297.00,12.00,19.00,,BKN,,,,28.60,,,,,0.00,,,,,62.00,42.00,1007.80,,1004.80,,,,,,,0.00
99999,29980,201707051500,300.00,11.00,,,BKN,,,,25.00,,,,,0.00,,,,,61.00,44.00,1008.10,,1005.10,,,,,,,
99999,29980,201707051600,290.00,10.00,19.00,70.00,BKN,,,,26.80,,,,,0.00,,,,,63.00,43.00,1008.10,,1005.10,,,,,,,0.00
99999,29980,201707051700,309.00,8.00,15.00,,BKN,,,,22.30,,,,,52.00,,,,,59.00,44.00,1008.60,,1005.50,,,,,,,0.00
99999,29980,201707051800,302.00,12.00,23.00,44.00,BKN,,,,31.20,,,,,0.00,,,,8.00,58.00,41.00,1008.90,,1005.90,64.00,55.00,0.00,,,,0.00
99999,29980,201707051900,319.00,5.00,,722.00,CLR,,,,31.20,,,,,0.00,,,,,56.00,44.00,1009.40,,1006.40,,,,,,,0.00
99999,29980,201707052000,306.00,7.00,,722.00,SCT,,,,31.20,,,,,0.00,,,,,53.00,44.00,1009.90,,1006.90,,,,,,,0.00
99999,29980,201707052100,290.00,7.00,,722.00,SCT,,,,31.20,,,,,0.00,,,,,50.00,43.00,1010.30,,1007.30,,,,,,,
99999,29980,201707052200,267.00,7.00,,722.00,CLR,,,,31.20,,,,,0.00,,,,,49.00,43.00,1010.40,,1007.30,,,,,,,0.00
99999,29980,201707052300,264.00,9.00,14.00,722.00,SCT,,,,31.20,,,,,0.00,,,,,49.00,42.00,1010.40,,1007.40,,,,,,,0.00
99999,29980,201707060000,251.00,11.00,15.00,70.00,BKN,,,,31.20,,,,,0.00,,,,0.00,49.00,42.00,1010.60,,1007.50,,,,,,,0.00
99999,29980,201707060100,262.00,9.00,15.00,75.00,BKN,,,,31.20,,,,,0.00,,,,,48.00,42.00,1010.70,,1007.60,,,,,,,0.00
99999,29980,201707060200,268.00,8.00,12.00,722.00,CLR,,,,31.20,,,,,0.00,,,,,47.00,41.00,1010.90,,1007.80,,,,,,,0.00
99999,29980,201707060300,270.00,9.00,,722.00,SCT,,,,31.20,,,,,0.00,,,,,47.00,42.00,1011.20,,1008.10,,,,,,,
99999,29980,201707060400,280.00,10.00,17.00,85.00,BKN,,,,31.20,,,,,0.00,,,,,49.00,42.00,1011.40,,1008.30,,,,,,,0.00
99999,29980,201707060500,281.00,11.00,18.00,85.00,BKN,,,,29.70,,,,,0.00,,,,,51.00,42.00,1011.60,,1008.60,,,,,,,0.00
99999,29980,201707060600,276.00,8.00,14.00,70.00,BKN,,,,31.20,,,,,0.00,,,,0.00,51.00,42.00,1012.00,,1008.90,58.00,47.00,0.00,,,,0.00
99999,29980,201707060700,262.00,9.00,14.00,70.00,BKN,,,,28.80,,,,,0.00,,,,,53.00,42.00,1012.20,,1009.10,,,,,,,0.00
99999,29980,201707060800,266.00,7.00,13.00,80.00,BKN,,,,31.20,,,,,0.00,,,,,55.00,42.00,1012.20,,1009.20,,,,,,,0.00
99999,29980,201707060900,270.00,11.00,,,BKN,,,,28.10,,,,,0.00,,,,,57.00,42.00,1012.20,,1009.20,,,,,,,
99999,29980,201707061000,260.00,10.00,17.00,44.00,BKN,,,,30.10,,,,,0.00,,,,,58.00,41.00,1012.10,,1009.10,,,,,,,0.00
99999,29980,201707061100,305.00,12.00,21.00,37.00,BKN,,,,19.60,,,,,51.00,,,,,55.00,44.00,1012.60,,1009.50,,,,,,,0.00
99999,29980,201707061200,274.00,10.00,18.00,,BKN,,,,31.20,,,,,0.00,,,,8.00,58.00,41.00,1012.30,,1009.30,,,,,,,0.00
99999,29980,201707061300,246.00,11.00,17.00,722.00,SCT,,,,25.80,,,,,0.00,,,,,60.00,40.00,1012.00,,1008.90,,,,,,,0.00
99999,29980,201707061400,301.00,11.00,18.00,43.00,BKN,,,,31.20,,,,,22.00,,,,,59.00,42.00,1012.20,,1009.10,,,,,,,0.00
99999,29980,201707061500,300.00,13.00,,,BKN,,,,28.10,,,,,23.00,,,,,59.00,41.00,1012.40,,1009.40,,,,,,,
99999,29980,201707061600,299.00,15.00,22.00,49.00,BKN,,,,29.90,,,,,23.00,,,,,55.00,43.00,1013.00,,1009.90,,,,,,,0.00
99999,29980,201707061700,291.00,12.00,19.00,32.00,BKN,,,,31.20,,,,,0.00,,,,,57.00,43.00,1013.10,,1010.10,,,,,,,0.00
99999,29980,201707061800,313.00,7.00,13.00,32.00,BKN,,,,23.80,,,,,81.00,,,,8.00,52.00,45.00,1013.80,,1010.80,62.00,51.00,0.00,,,,0.00
99999,29980,201707061900,293.00,9.00,15.00,,BKN,,,,31.20,,,,,0.00,,,,,53.00,43.00,1014.00,,1010.90,,,,,,,0.00
99999,29980,201707062000,311.00,6.00,14.00,722.00,SCT,,,,31.20,,,,,0.00,,,,,51.00,40.00,1014.60,,1011.50,,,,,,,0.00
99999,29980,201707062100,270.00,7.00,,,,,,,31.20,,,,,0.00,,,,,47.00,41.00,1014.80,,1011.70,,,,,,,
99999,29980,201707062200,249.00,9.00,13.00,722.00,CLR,,,,31.20,,,,,0.00,,,,,47.00,42.00,1014.90,,1011.70,,,,,,,0.00
99999,29980,201707062300,271.00,9.00,13.00,722.00,CLR,,,,31.20,,,,,0.00,,,,,47.00,41.00,1015.00,,1011.90,,,,,,,0.00
99999,29980,201707070000,278.00,10.00,16.00,722.00,CLR,,,,31.20,,,,,0.00,,,,8.00,47.00,41.00,1015.00,,1011.90,,,,,,,0.00
99999,29980,201707070100,277.00,11.00,17.00,722.00,CLR,,,,31.20,,,,,0.00,,,,,46.00,40.00,1015.20,,1012.00,,,,,,,0.00
99999,29980,201707070200,282.00,11.00,17.00,722.00,CLR,,,,31.20,,,,,0.00,,,,,47.00,40.00,1015.30,,1012.20,,,,,,,0.00
99999,29980,201707070300,290.00,9.00,,,,,,,31.20,,,,,0.00,,,,,49.00,40.00,1015.50,,1012.40,,,,,,,
99999,29980,201707070400,290.00,9.00,14.00,722.00,CLR,,,,30.60,,,,,0.00,,,,,52.00,40.00,1015.60,,1012.50,,,,,,,0.00
99999,29980,201707070500,293.00,9.00,14.00,722.00,CLR,,,,26.50,,,,,0.00,,,,,55.00,37.00,1015.60,,1012.60,,,,,,,0.00
99999,29980,201707070600,288.00,7.00,13.00,722.00,CLR,,,,28.90,,,,,0.00,,,,0.00,58.00,38.00,1015.50,,1012.50,59.00,46.00,0.00,,,,0.00
99999,29980,201707070700,282.00,7.00,12.00,722.00,CLR,,,,23.90,,,,,0.00,,,,,60.00,37.00,1015.40,,1012.30,,,,,,,0.00
99999,29980,201707070800,268.00,10.00,18.00,722.00,CLR,,,,22.70,,,,,0.00,,,,,64.00,37.00,1014.90,,1011.90,,,,,,,0.00
99999,29980,201707070900,260.00,9.00,,,,,,,28.10,,,,,0.00,,,,,65.00,37.00,1014.60,,1011.60,,,,,,,
99999,29980,201707071000,281.00,12.00,20.00,722.00,CLR,,,,26.70,,,,,0.00,,,,,67.00,37.00,1014.40,,1011.40,,,,,,,0.00
99999,29980,201707071100,195.00,9.00,15.00,65.00,BKN,,,,28.60,,,,,0.00,,,,,63.00,45.00,1014.20,,1011.20,,,,,,,0.00
99999,29980,201707071200,205.00,14.00,22.00,70.00,BKN,,,,20.30,,,,,0.00,,,,0.00,66.00,42.00,1013.80,,1010.80,,,,,,,0.00
99999,29980,201707071300,210.00,17.00,26.00,722.00,SCT,,,,26.40,,,,,0.00,,,,,65.00,40.00,1013.80,,1010.80,,,,,,,0.00
99999,29980,201707071400,211.00,16.00,22.00,75.00,BKN,,,,29.80,,,,,0.00,,,,,67.00,36.00,1013.50,,1010.50,,,,,,,0.00
99999,29980,201707071500,210.00,11.00,,722.00,SCT,,,,31.20,,,,,0.00,,,,,65.00,36.00,1013.40,,1010.40,,,,,,,
99999,29980,201707071600,213.00,11.00,17.00,75.00,BKN,,,,31.20,,,,,0.00,,,,,63.00,37.00,1013.00,,1010.00,,,,,,,0.00
99999,29980,201707071700,216.00,7.00,,100.00,BKN,,,,31.20,,,,,0.00,,,,,63.00,39.00,1012.90,,1009.90,,,,,,,0.00
99999,29980,201707071800,219.00,7.00,,80.00,BKN,,,,31.20,,,,,0.00,,,,0.00,61.00,42.00,1012.90,,1009.90,68.00,58.00,0.00,,,,0.00
99999,29980,201707071900,234.00,3.00,,85.00,BKN,,,,31.20,,,,,0.00,,,,,61.00,43.00,1012.90,,1009.90,,,,,,,0.00
99999,29980,201707072000,237.00,6.00,,722.00,SCT,,,,31.20,,,,,0.00,,,,,58.00,46.00,1013.00,,1010.00,,,,,,,0.00
99999,29980,201707072100,250.00,7.00,,,BKN,,,,31.20,,,,,0.00,,,,,58.00,46.00,1013.00,,1010.00,,,,,,,
99999,29980,201707072200,284.00,8.00,,722.00,SCT,,,,31.20,,,,,0.00,,,,,55.00,46.00,1013.00,,1010.00,,,,,,,0.00
99999,29980,201707072300,288.00,6.00,,722.00,CLR,,,,31.20,,,,,0.00,,,,,53.00,46.00,1013.00,,1009.90,,,,,,,0.00
99999,29980,201707080000,320.00,5.00,,105.00,BKN,,,,31.20,,,,,0.00,,,,0.00,53.00,47.00,1012.70,,1009.60,,,,,,,0.00
99999,29980,201707080100,313.00,5.00,,100.00,BKN,,,,31.20,,,,,0.00,,,,,52.00,47.00,1012.40,,1009.40,,,,,,,0.00
99999,29980,201707080200,276.00,5.00,,722.00,SCT,,,,31.20,,,,,0.00,,,,,52.00,47.00,1012.40,,1009.30,,,,,,,0.00
99999,29980,201707080300,270.00,4.00,,722.00,SCT,,,,28.10,,,,,0.00,,,,,54.00,48.00,1012.30,,1009.20,,,,,,,
99999,29980,201707080400,261.00,3.00,,722.00,CLR,,,,24.50,,,,,0.00,,,,,56.00,49.00,1012.20,,1009.20,,,,,,,0.00
99999,29980,201707080500,360.00,0.00,,722.00,CLR,,,,26.60,,,,,0.00,,,,,61.00,50.00,1012.00,,1009.00,,,,,,,0.00
99999,29980,201707080600,110.00,3.00,,722.00,CLR,,,,29.20,,,,,0.00,,,,0.00,64.00,48.00,1011.80,,1008.80,65.00,52.00,0.00,,,,0.00
99999,29980,201707080700,77.00,6.00,,722.00,CLR,,,,26.30,,,,,0.00,,,,,66.00,48.00,1011.60,,1008.60,,,,,,,0.00
99999,29980,201707080800,112.00,6.00,,722.00,SCT,,,,23.00,,,,,0.00,,,,,68.00,47.00,1011.40,,1008.40,,,,,,,0.00
99999,29980,201707080900,130.00,7.00,,,OVC,,,,31.20,,,,,0.00,,,,,61.00,49.00,1011.60,,1008.60,,,,,,,
99999,29980,201707081000,186.00,7.00,11.00,70.00,BKN,,,,31.20,,,,,23.00,,,,,64.00,49.00,1011.40,,1008.40,,,,,,,0.00
99999,29980,201707081100,209.00,13.00,17.00,722.00,SCT,,,,28.50,,,,,22.00,,,,,63.00,42.00,1011.10,,1008.10,,,,,,,0.00
99999,29980,201707081200,209.00,9.00,15.00,90.00,BKN,,,,31.20,,,,,0.00,,,,8.00,66.00,43.00,1010.90,,1007.90,,,,,,,0.00
99999,29980,201707081300,204.00,6.00,,,BKN,,,,24.20,,,,,81.00,,,,,62.00,52.00,1010.60,,1007.60,,,,,,,0.00
99999,29980,201707081400,211.00,10.00,15.00,80.00,BKN,,,,24.10,,,,,0.00,,,,,70.00,44.00,1010.30,,1007.40,,,,,,,0.00
99999,29980,201707081500,210.00,11.00,,,BKN,,,,28.10,,,,,0.00,,,,,67.00,42.00,1010.10,,1007.10,,,,,,,
99999,29980,201707081600,210.00,8.00,12.00,90.00,BKN,,,,31.20,,,,,0.00,,,,,65.00,37.00,1009.90,,1006.90,,,,,,,0.00
99999,29980,201707081700,220.00,5.00,,100.00,BKN,,,,31.20,,,,,0.00,,,,,67.00,34.00,1009.80,,1006.80,,,,,,,0.00
99999,29980,201707081800,214.00,3.00,,120.00,BKN,,,,31.20,,,,,0.00,,,,8.00,65.00,32.00,1009.70,,1006.70,72.00,61.00,0.00,,,,0.00
99999,29980,201707081900,218.00,3.00,,95.00,BKN,,,,31.20,,,,,0.00,,,,,61.00,43.00,1009.80,,1006.80,,,,,,,0.00
99999,29980,201707082000,217.00,3.00,,100.00,BKN,,,,31.20,,,,,0.00,,,,,60.00,39.00,1009.70,,1006.70,,,,,,,0.00
99999,29980,201707082100,240.00,4.00,,,BKN,,,,25.00,,,,,0.00,,,,,58.00,46.00,1009.70,,1006.70,,,,,,,
99999,29980,201707082200,82.00,5.00,,85.00,OVC,,,,30.30,,,,,0.00,,,,,58.00,47.00,1009.80,,1006.80,,,,,,,0.00
